pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,Germany,GER,2201,2201,0.00,
2,USA,USA,2186,2192,-6.00,
3,Sweden,SWE,2086,2070,16.00,up
4,Brazil,BRA,2082,2082,0.00,down
5,Norway,NOR,2040,2035,5.00,
6,Korea DPR,PRK,2029,2029,0.00,
7,France,FRA,2003,1993,10.00,
8,Denmark,DEN,1960,1973,-13.00,
9,Canada,CAN,1950,1950,0.00,
10,England,ENG,1946,1944,2.00,
11,Japan,JPN,1943,1943,0.00,
12,Australia,AUS,1928,1928,0.00,
13,China PR,CHN,1918,1918,0.00,
14,Italy,ITA,1916,1910,6.00,
15,Russia,RUS,1898,1903,-5.00,
16,Finland,FIN,1877,1877,0.00,
17,Ukraine,UKR,1846,1846,0.00,
18,Netherlands,NED,1827,1833,-6.00,
19,Czech Republic,CZE,1808,1812,-4.00,
20,Spain,ESP,1805,1802,3.00,
21,Iceland,ISL,1793,1793,0.00,
22,Mexico,MEX,1777,1771,6.00,
23,New Zealand,NZL,1720,1720,0.00,
24,Nigeria,NGA,1713,1713,0.00,
25,Korea Republic,KOR,1710,1710,0.00,
26,Scotland,SCO,1697,1687,10.00,
27,Poland,POL,1680,1680,0.00,
28,Switzerland,SUI,1659,1650,9.00,up
29,Argentina,ARG,1658,1658,0.00,down
30,Chinese Taipei,TPE,1651,1658,-7.00,down
31,Republic of Ireland,IRL,1643,1639,4.00,
32,Serbia,SRB,1627,1632,-5.00,
33,Thailand,THA,1611,1604,7.00,up
34,Belgium,BEL,1607,1605,2.00,down
35,Hungary,HUN,1596,1600,-4.00,
36,Vietnam,VIE,1581,1571,10.00,up
37,Romania,ROU,1578,1584,-6.00,
38,Slovakia,SVK,1573,1587,-14.00,down
39,Belarus,BLR,1567,1568,-1.00,up
40,Peru,PER,1561,1561,0.00,up
41,Colombia,COL,1556,1556,0.00,up
42,Austria,AUT,1547,1547,0.00,up
43,Myanmar,MYA,1544,1541,3.00,up
44,Trinidad and Tobago,TRI,1541,1577,-36.00,down
45,Ghana,GHA,1540,1540,0.00,
46,Bulgaria,BUL,1527,1529,-2.00,
47,Portugal,POR,1522,1522,0.00,
48,Costa Rica,CRC,1509,1498,11.00,up
49,Uzbekistan,UZB,1501,1501,0.00,down
50,Croatia,CRO,1481,1480,1.00,
51,Greece,GRE,1473,1473,0.00,
52,Ecuador,ECU,1463,1463,0.00,up
52,Chile,CHI,1463,1463,0.00,up
54,Wales,WAL,1462,1473,-11.00,down
55,IR Iran,IRN,1454,0,1454.00,down
56,India,IND,1439,1439,0.00,down
57,Papua New Guinea,PNG,1421,1421,0.00,
58,Eritrea,ERI,1410,1410,0.00,
59,Uruguay,URU,1401,1401,0.00,
59,Paraguay,PAR,1401,1401,0.00,
59,Jordan,JOR,1401,1401,0.00,
62,Haiti,HAI,1398,1437,-39.00,down
63,Slovenia,SVN,1393,1392,1.00,down
64,Tonga,TGA,1392,1392,0.00,down
65,Lithuania,LTU,1391,1389,2.00,down
66,Israel,ISR,1383,1383,0.00,down
67,Panama,PAN,1379,1379,0.00,up
68,Hong Kong,HKG,1365,1383,-18.00,down
68,Kazakhstan,KAZ,1365,1365,0.00,up
70,Algeria,ALG,1359,1336,23.00,up
70,Morocco,MAR,1359,1382,-23.00,down
70,Azerbaijan,AZE,1359,1319,40.00,up
73,Indonesia,IDN,1353,1353,0.00,down
74,South Africa,RSA,1343,1343,0.00,down
75,Turkey,TUR,1342,1340,2.00,down
76,Jamaica,JAM,1340,1337,3.00,down
77,Fiji,FIJ,1335,1335,0.00,down
78,Côte d'Ivoire,CIV,1333,1323,10.00,down
79,Faroe Islands,FRO,1327,1320,7.00,down
80,Northern Ireland,NIR,1317,1317,0.00,
81,Guam,GUM,1314,1314,0.00,up
82,Venezuela,VEN,1301,1301,0.00,up
83,Guatemala,GUA,1300,1300,0.00,up
84,Mali,MLI,1299,1299,0.00,up
85,Egypt,EGY,1297,1297,0.00,up
86,Malaysia,MAS,1290,1299,-9.00,
87,Latvia,LVA,1289,1305,-16.00,down
88,Cameroon,CMR,1285,1285,0.00,up
89,Tunisia,TUN,1278,1278,0.00,up
89,Philippines,PHI,1278,1262,16.00,up
91,Senegal,SEN,1277,1287,-10.00,down
92,Laos,LAO,1274,1316,-42.00,down
93,Equatorial Guinea,EQG,1258,1258,0.00,
93,Tahiti,TAH,1258,1258,0.00,
95,Estonia,EST,1251,1244,7.00,
96,Dominican Republic,DOM,1239,1239,0.00,
97,Luxembourg,LUX,1233,1350,-117.00,down
98,Bosnia and Herzegovina,BIH,1225,1224,1.00,down
99,Singapore,SIN,1217,1211,6.00,up
100,Bolivia,BOL,1215,1215,0.00,down
101,Cuba,CUB,1205,0,1205.00,down
