pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,Germany,GER,2201,2148,53.00,up
2,USA,USA,2192,2204,-12.00,down
3,Brazil,BRA,2082,2000,82.00,up
4,Sweden,SWE,2070,2071,-1.00,down
5,Norway,NOR,2035,2055,-20.00,down
6,Korea DPR,PRK,2029,2052,-23.00,down
7,France,FRA,1993,2008,-15.00,
8,Denmark,DEN,1973,2019,-46.00,down
9,Canada,CAN,1950,1962,-12.00,
10,England,ENG,1944,1931,13.00,up
11,Japan,JPN,1943,1944,-1.00,down
12,Australia,AUS,1928,1893,35.00,up
13,China PR,CHN,1918,1934,-16.00,down
14,Italy,ITA,1910,1915,-5.00,down
15,Russia,RUS,1903,1897,6.00,down
16,Finland,FIN,1877,1876,1.00,
17,Ukraine,UKR,1846,1843,3.00,
18,Netherlands,NED,1833,1834,-1.00,
19,Czech Republic,CZE,1812,1804,8.00,
20,Spain,ESP,1802,1802,0.00,
21,Iceland,ISL,1793,1794,-1.00,
22,Mexico,MEX,1771,1770,1.00,
23,New Zealand,NZL,1720,1744,-24.00,
24,Nigeria,NGA,1713,1705,8.00,
25,Korea Republic,KOR,1710,1698,12.00,
26,Scotland,SCO,1687,1688,-1.00,
27,Poland,POL,1680,1683,-3.00,
28,Chinese Taipei,TPE,1658,1672,-14.00,
28,Argentina,ARG,1658,1659,-1.00,up
30,Switzerland,SUI,1650,1656,-6.00,up
31,Republic of Ireland,IRL,1639,1623,16.00,up
32,Serbia,SRB,1632,1658,-26.00,down
33,Belgium,BEL,1605,1606,-1.00,up
34,Thailand,THA,1604,1610,-6.00,down
35,Hungary,HUN,1600,1602,-2.00,
36,Slovakia,SVK,1587,1590,-3.00,up
37,Romania,ROU,1584,1597,-13.00,down
38,Trinidad and Tobago,TRI,1577,1577,0.00,
39,Vietnam,VIE,1571,1577,-6.00,down
40,Belarus,BLR,1568,1573,-5.00,
41,Peru,PER,1561,1561,0.00,
42,Colombia,COL,1556,1556,0.00,
43,Austria,AUT,1547,1546,1.00,
44,Myanmar,MYA,1541,1534,7.00,
45,Ghana,GHA,1540,1511,29.00,up
46,Bulgaria,BUL,1529,1529,0.00,down
47,Portugal,POR,1522,1522,0.00,down
48,Uzbekistan,UZB,1501,1501,0.00,
49,Costa Rica,CRC,1498,1498,0.00,
50,Croatia,CRO,1480,1480,0.00,
51,Greece,GRE,1473,1452,21.00,up
51,Wales,WAL,1473,1470,3.00,
53,Chile,CHI,1463,1463,0.00,
53,Ecuador,ECU,1463,1467,-4.00,down
55,India,IND,1439,1439,0.00,
56,Haiti,HAI,1437,1437,0.00,
57,Papua New Guinea,PNG,1421,1419,2.00,
58,Eritrea,ERI,1410,1410,0.00,
59,Uruguay,URU,1401,1408,-7.00,
59,Paraguay,PAR,1401,1405,-4.00,up
59,Jordan,JOR,1401,1401,0.00,up
62,Slovenia,SVN,1392,1370,22.00,up
62,Tonga,TGA,1392,1396,-4.00,
64,Lithuania,LTU,1389,1382,7.00,up
65,Israel,ISR,1383,1389,-6.00,down
65,Hong Kong,HKG,1383,1384,-1.00,down
67,Morocco,MAR,1382,1384,-2.00,down
68,Panama,PAN,1379,1380,-1.00,down
69,Kazakhstan,KAZ,1365,1365,0.00,
70,Indonesia,IDN,1353,1361,-8.00,
71,Luxembourg,LUX,1350,1350,0.00,
72,South Africa,RSA,1343,1338,5.00,up
73,Turkey,TUR,1340,1340,0.00,down
74,Jamaica,JAM,1337,1327,10.00,up
75,Algeria,ALG,1336,1336,0.00,down
76,Fiji,FIJ,1335,1324,11.00,up
77,Côte d'Ivoire,CIV,1323,1330,-7.00,down
78,Faroe Islands,FRO,1320,1320,0.00,up
79,Azerbaijan,AZE,1319,1319,0.00,up
80,Northern Ireland,NIR,1317,1320,-3.00,down
81,Laos,LAO,1316,0,1316.00,down
82,Guam,GUM,1314,1325,-11.00,down
83,Latvia,LVA,1305,1318,-13.00,down
84,Venezuela,VEN,1301,1301,0.00,down
85,Guatemala,GUA,1300,1300,0.00,down
86,Mali,MLI,1299,1292,7.00,up
86,Malaysia,MAS,1299,1293,6.00,
88,Egypt,EGY,1297,1297,0.00,down
89,Senegal,SEN,1287,1290,-3.00,down
90,Cameroon,CMR,1285,1285,0.00,down
91,Tunisia,TUN,1278,1263,15.00,up
92,Philippines,PHI,1262,1278,-16.00,down
93,Equatorial Guinea,EQG,1258,1258,0.00,
93,Tahiti,TAH,1258,1155,103.00,up
95,Estonia,EST,1244,1238,6.00,
96,Dominican Republic,DOM,1239,1239,0.00,down
97,Bosnia and Herzegovina,BIH,1224,1224,0.00,down
98,Grenada,GRN,1221,1221,0.00,down
99,Bolivia,BOL,1215,1215,0.00,down
100,Singapore,SIN,1211,1207,4.00,
101,Honduras,HON,1198,1198,0.00,
102,Solomon Islands,SOL,1194,1272,-78.00,down
102,Suriname,SUR,1194,1194,0.00,
104,Benin,BEN,1187,1187,0.00,down
105,Angola,ANG,1181,1181,0.00,
106,Moldova,MDA,1177,1177,0.00,up
107,Congo DR,COD,1175,1178,-3.00,down
108,Zimbabwe,ZIM,1174,1186,-12.00,down
109,St. Vincent and the Grenadines,VIN,1170,1170,0.00,down
110,Dominica,DMA,1166,1166,0.00,down
111,Bahrain,BHR,1142,1142,0.00,
112,El Salvador,SLV,1140,1140,0.00,
113,Nicaragua,NCA,1138,1138,0.00,
114,Samoa,SAM,1125,1122,3.00,down
115,Malta,MLT,1122,1122,0.00,down
116,Ethiopia,ETH,1111,1113,-2.00,down
117,Armenia,ARM,1094,1094,0.00,down
118,American Samoa,ASA,1089,0,1089.00,down
119,Cook Islands,COK,1087,1143,-56.00,down
120,Guinea,GUI,1065,1065,0.00,down
121,St. Lucia,LCA,1057,1057,0.00,down
122,Congo,CGO,1056,1056,0.00,down
123,Georgia,GEO,1019,1019,0.00,down
124,Puerto Rico,PUR,1018,1018,0.00,down
125,Namibia,NAM,1005,1005,0.00,down
126,Burkina Faso,BFA,1003,0,1003.00,down
127,Malawi,MWI,983,983,0.00,down
128,FYR Macedonia,MKD,965,965,0.00,down
128,Maldives,MDV,965,965,0.00,down
130,Lesotho,LES,956,956,0.00,down
131,Zambia,ZAM,949,949,0.00,down
132,Lebanon,LIB,946,946,0.00,down
133,Bermuda,BER,928,928,0.00,down
134,Guinea-Bissau,GNB,927,927,0.00,down
135,Antigua and Barbuda,ATG,922,922,0.00,down
135,St. Kitts and Nevis,SKN,922,922,0.00,down
137,New Caledonia,NCL,918,0,918.00,down
138,Cayman Islands,CAY,917,917,0.00,down
139,Belize,BLZ,882,882,0.00,down
140,Mozambique,MOZ,881,881,0.00,down
141,Kenya,KEN,879,879,0.00,down
142,Aruba,ARU,853,853,0.00,down
143,Netherlands Antilles,ANT,831,831,0.00,down
144,Tanzania,TAN,830,830,0.00,down
145,Eswatini,SWZ,775,775,0.00,down
146,Liberia,LBR,733,733,0.00,down
