pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,USA,USA,2185,2227,-42.00,
2,Germany,GER,2153,2151,2.00,
3,Brazil,BRA,2116,2124,-8.00,
4,Sweden,SWE,2063,2052,11.00,
5,Japan,JPN,2036,2034,2.00,
6,Korea DPR,PRK,2005,2005,0.00,
7,Norway,NOR,2002,1990,12.00,
8,France,FRA,1998,1974,24.00,
9,Canada,CAN,1974,1946,28.00,up
10,England,ENG,1973,1967,6.00,down
11,Italy,ITA,1952,1949,3.00,
12,Australia,AUS,1945,1949,-4.00,down
13,China PR,CHN,1916,1911,5.00,up
14,Denmark,DEN,1895,1953,-58.00,down
15,Netherlands,NED,1871,1860,11.00,
16,Finland,FIN,1828,1828,0.00,up
17,Iceland,ISL,1824,1834,-10.00,down
18,Korea Republic,KOR,1820,1806,14.00,up
19,Spain,ESP,1816,1816,0.00,
20,Russia,RUS,1815,1819,-4.00,down
21,Ukraine,UKR,1801,1815,-14.00,down
22,Mexico,MEX,1781,1775,6.00,
23,New Zealand,NZL,1764,1752,12.00,up
24,Scotland,SCO,1753,1736,17.00,up
25,Czech Republic,CZE,1751,1753,-2.00,down
26,Switzerland,SUI,1736,1716,20.00,
27,Nigeria,NGA,1672,1656,16.00,
28,Argentina,ARG,1644,1649,-5.00,
29,Republic of Ireland,IRL,1642,1633,9.00,up
30,Poland,POL,1635,1639,-4.00,down
31,Hungary,HUN,1625,1605,20.00,up
32,Colombia,COL,1611,1577,34.00,up
33,Thailand,THA,1609,1611,-2.00,down
34,Vietnam,VIE,1602,1612,-10.00,down
35,Belgium,BEL,1597,1597,0.00,down
36,Chinese Taipei,TPE,1584,1585,-1.00,
37,Romania,ROU,1577,1592,-15.00,down
38,Belarus,BLR,1574,1572,2.00,up
39,Portugal,POR,1564,1561,3.00,up
39,Austria,AUT,1564,1575,-11.00,down
41,Costa Rica,CRC,1535,1520,15.00,up
42,Slovakia,SVK,1533,1549,-16.00,down
43,Trinidad and Tobago,TRI,1529,1521,8.00,up
44,Myanmar,MYA,1526,1526,0.00,
45,Serbia,SRB,1521,1546,-25.00,down
46,Chile,CHI,1517,1481,36.00,up
47,Wales,WAL,1509,1500,9.00,up
48,Uzbekistan,UZB,1502,1502,0.00,
49,Bulgaria,BUL,1500,1498,2.00,up
50,Ghana,GHA,1485,1535,-50.00,down
51,Ecuador,ECU,1484,1473,11.00,up
52,Jordan,JOR,1469,1464,5.00,up
53,IR Iran,IRN,1452,1452,0.00,up
54,Peru,PER,1450,1522,-72.00,down
55,Papua New Guinea,PNG,1446,1414,32.00,down
56,India,IND,1440,1440,0.00,
57,Greece,GRE,1432,1454,-22.00,down
58,Paraguay,PAR,1430,1401,29.00,down
59,South Africa,RSA,1421,1411,10.00,down
60,Slovenia,SVN,1401,1401,0.00,down
