pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,USA,USA,2197.29,2200.39,-3.10,
2,Germany,GER,2073.09,2089.23,-16.14,
3,France,FRA,2038.68,2029.93,8.75,up
4,Netherlands,NED,2035.49,2038.61,-3.12,down
5,Sweden,SWE,2010.52,2016.63,-6.11,
6,England,ENG,1973.98,1973.98,0.00,
7,Brazil,BRA,1971.43,1970.72,0.71,
8,Canada,CAN,1961.9,1967.72,-5.82,
9,Australia,AUS,1952.01,1950.59,1.42,
10,Japan,JPN,1941.74,1937.69,4.05,up
11,Korea DPR,PRK,1940,1940,0.00,down
12,Spain,ESP,1935.87,1929.41,6.46,up
13,Norway,NOR,1931.32,1936.49,-5.17,down
14,Italy,ITA,1886.18,1874.42,11.76,up
15,China PR,CHN,1875.01,1875.01,0.00,down
16,Denmark,DEN,1869.44,1868.57,0.87,
17,Iceland,ISL,1830.48,1829.08,1.40,
18,Korea Republic,KOR,1810.89,1810.89,0.00,up
19,Belgium,BEL,1809.52,1814.06,-4.54,down
20,Switzerland,SUI,1800.36,1800.36,0.00,
21,Austria,AUT,1784.57,1789.71,-5.14,
22,New Zealand,NZL,1757,1757,0.00,
23,Scotland,SCO,1753.84,1746.04,7.80,
24,Russia,RUS,1707.2,1703.83,3.37,up
25,Finland,FIN,1704.64,1710.83,-6.19,down
26,Colombia,COL,1703.83,1703.83,0.00,
27,Czech Republic,CZE,1691.65,1695.03,-3.38,
28,Mexico,MEX,1678.03,1680.69,-2.66,
29,Poland,POL,1677.09,1668.17,8.92,up
30,Portugal,POR,1669.97,1669.07,0.90,down
31,Ukraine,UKR,1660.02,1661.41,-1.39,
32,Vietnam,VIE,1657,1657,0.00,up
33,Republic of Ireland,IRL,1654.11,1655.5,-1.39,up
34,Wales,WAL,1652.73,1658.19,-5.46,down
35,Argentina,ARG,1652.39,1652.39,0.00,
36,Costa Rica,CRC,1643,1643.31,-0.31,
37,Chile,CHI,1621.75,1620.73,1.02,
38,Nigeria,NGA,1614.33,1620.34,-6.01,
39,Thailand,THA,1596,1596,0.00,
40,Chinese Taipei,TPE,1589,1589,0.00,
41,Serbia,SRB,1572.31,1572.13,0.18,
42,Romania,ROU,1549.19,1549.19,0.00,
43,Uzbekistan,UZB,1537.27,1533.56,3.71,
44,Hungary,HUN,1519.23,1519.41,-0.18,
45,Slovakia,SVK,1515.99,1510.52,5.47,up
46,Myanmar,MYA,1511,1511,0.00,down
47,Papua New Guinea,PNG,1504,1504,0.00,
48,Northern Ireland,NIR,1501.22,1503.56,-2.34,
49,Slovenia,SVN,1492.86,1489.06,3.80,up
50,Paraguay,PAR,1489.53,1489.53,0.00,down
51,Jamaica,JAM,1468.81,1460,8.81,
52,Cameroon,CMR,1459.57,1459.57,0.00,
53,Belarus,BLR,1440.37,1436.64,3.73,up
54,Croatia,CRO,1439.01,1442.81,-3.80,down
55,South Africa,RSA,1431.14,1431.14,0.00,
56,Venezuela,VEN,1428.93,1428.93,0.00,
57,India,IND,1425.4,1425.4,0.00,
58,Bosnia and Herzegovina,BIH,1416.85,1411.66,5.19,
59,Ghana,GHA,1403,1403,0.00,up
60,Panama,PAN,1401.31,1401.31,0.00,up
61,Côte d'Ivoire,CIV,1392,1392,0.00,up
62,Haiti,HAI,1391,1391,0.00,up
63,Jordan,JOR,1390.91,1410,-19.09,down
64,Greece,GRE,1388,1388,0.00,
65,Ecuador,ECU,1386.37,1386.37,0.00,
66,Peru,PER,1376,1376,0.00,
67,Fiji,FIJ,1373,1373,0.00,
68,Philippines,PHI,1369,1369,0.00,
69,Turkey,TUR,1363,1360,3.00,
70,Trinidad and Tobago,TRI,1354,1354,0.00,up
71,Israel,ISR,1351.5,1351.5,0.00,up
72,IR Iran,IRN,1350.56,1358,-7.44,down
73,Uruguay,URU,1350.19,1346,4.19,up
74,Equatorial Guinea,EQG,1349.96,1349.96,0.00,down
75,Albania,ALB,1334.14,1334.14,0.00,
76,Hong Kong,HKG,1329,1329,0.00,
77,Tunisia,TUN,1323.09,1304,19.09,up
78,Azerbaijan,AZE,1310.92,1320.61,-9.69,down
79,Bulgaria,BUL,1300.8,1309,-8.20,down
80,Guatemala,GUA,1289.77,1289.46,0.31,
81,Morocco,MAR,1287,1287,0.00,up
82,Kazakhstan,KAZ,1286.54,1288,-1.46,down
83,Guam,GUM,1282,1282,0.00,
84,Mali,MLI,1276,1276,0.00,
85,Bahrain,BHR,1274,1274,0.00,
86,Algeria,ALG,1271,1271,0.00,
87,Senegal,SEN,1247,1247,0.00,
88,Guyana,GUY,1244,1244,0.00,
89,Tonga,TGA,1240,1240,0.00,
89,Cuba,CUB,1240,1240,0.00,
91,Bolivia,BOL,1238.74,1238.74,0.00,
92,Malaysia,MAS,1238,1238,0.00,
93,Malta,MLT,1230.76,1230.76,0.00,up
94,Faroe Islands,FRO,1230.03,1235,-4.97,down
95,Indonesia,IDN,1222,1222,0.00,
96,Moldova,MDA,1221.09,1221.09,0.00,
97,Montenegro,MNE,1208.18,1208.18,0.00,up
98,New Caledonia,NCL,1208,1208,0.00,up
99,United Arab Emirates,UAE,1201,1201,0.00,up
100,Nepal,NEP,1200,1200,0.00,up
101,Latvia,LVA,1199.78,1213,-13.22,down
102,Tahiti,TAH,1196,1196,0.00,
103,Cook Islands,COK,1194,1194,0.00,
104,Zambia,ZAM,1191,1191,0.00,
105,Estonia,EST,1187.73,1180.71,7.02,up
106,Lithuania,LTU,1186.89,1175.72,11.17,up
107,Puerto Rico,PUR,1178.27,1182.46,-4.19,down
108,Congo,CGO,1178,1178,0.00,down
109,Samoa,SAM,1169,1169,0.00,
110,Dominican Republic,DOM,1162.54,1162.54,0.00,
111,Congo DR,COD,1159,1159,0.00,
112,Ethiopia,ETH,1151,1151,0.00,
113,El Salvador,SLV,1145.85,1145.85,0.00,
114,Gambia,GAM,1143,1143,0.00,
115,Kosovo,KVX,1141.91,1141.91,0.00,
116,Solomon Islands,SOL,1140,1140,0.00,
117,Honduras,HON,1136,1136,0.00,
118,Nicaragua,NCA,1134.15,1134.15,0.00,
119,Zimbabwe,ZIM,1132,1132,0.00,
120,Vanuatu,VAN,1131,1131,0.00,
120,Palestine,PLE,1131,1131,0.00,
122,Luxembourg,LUX,1120.77,1119,1.77,
123,Georgia,GEO,1119.79,1111,8.79,up
124,Kyrgyz Republic,KGZ,1118,1118,0.00,down
125,Mongolia,MNG,1114,1114,0.00,down
126,Cyprus,CYP,1111.03,1111.03,0.00,down
127,Angola,ANG,1111,1111,0.00,down
128,Armenia,ARM,1105.83,1104.37,1.46,
129,Suriname,SUR,1093,1093,0.00,
130,Singapore,SIN,1089,1089,0.00,
