pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,Brazil,BRA,827,829,-2.00,
2,France,FRA,786,787,-1.00,
3,Croatia,CRO,742,745,-3.00,
4,Italy,ITA,742,745,-3.00,
5,Germany,GER,738,742,-4.00,
6,Argentina,ARG,732,733,-1.00,
7,Czech Republic,CZE,727,726,1.00,
8,Netherlands,NED,716,720,-4.00,
9,Spain,ESP,706,703,3.00,
10,Romania,ROU,698,698,0.00,
11,England,ENG,695,697,-2.00,
12,Mexico,MEX,688,690,-2.00,
13,Norway,NOR,676,678,-2.00,
14,Sweden,SWE,659,652,7.00,
15,Denmark,DEN,653,648,5.00,
16,Yugoslavia,YUG,649,643,6.00,
17,Portugal,POR,641,636,5.00,
18,Austria,AUT,631,633,-2.00,
19,Morocco,MAR,629,632,-3.00,
20,Chile,CHI,614,616,-2.00,
21,Belgium,BEL,607,610,-3.00,
22,Paraguay,PAR,606,608,-2.00,
23,USA,USA,603,605,-2.00,
24,Slovakia,SVK,601,603,-2.00,
25,South Africa,RSA,600,603,-3.00,
26,Scotland,SCO,599,602,-3.00,
27,Colombia,COL,593,593,0.00,
28,Poland,POL,586,584,2.00,up
29,Tunisia,TUN,586,592,-6.00,down
30,Bulgaria,BUL,577,580,-3.00,
31,Russia,RUS,577,580,-3.00,
32,Egypt,EGY,575,578,-3.00,
33,Korea Republic,KOR,566,568,-2.00,up
34,Japan,JPN,566,569,-3.00,down
35,Ukraine,UKR,566,568,-2.00,down
36,Saudi Arabia,KSA,564,565,-1.00,
37,Israel,ISR,562,562,0.00,up
38,Zambia,ZAM,561,563,-2.00,down
39,Jamaica,JAM,559,561,-2.00,
40,Greece,GRE,550,530,20.00,up
41,Republic of Ireland,IRL,550,535,15.00,up
42,Côte d'Ivoire,CIV,544,553,-9.00,down
43,Ghana,GHA,541,547,-6.00,down
44,Cameroon,CMR,534,536,-2.00,down
45,Turkey,TUR,533,536,-3.00,down
46,Hungary,HUN,531,533,-2.00,down
47,IR Iran,IRN,528,530,-2.00,
