pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,France,FRA,802,810,-8.00,
2,Brazil,BRA,784,787,-3.00,
3,Argentina,ARG,784,786,-2.00,
4,Colombia,COL,728,731,-3.00,
5,Portugal,POR,726,726,0.00,
6,Italy,ITA,717,722,-5.00,
7,Mexico,MEX,716,715,1.00,
8,Spain,ESP,713,715,-2.00,
9,Netherlands,NED,703,714,-11.00,
10,Yugoslavia,YUG,702,702,0.00,
11,Germany,GER,695,697,-2.00,up
12,England,ENG,694,698,-4.00,down
13,USA,USA,690,694,-4.00,
14,Romania,ROU,675,673,2.00,up
15,Republic of Ireland,IRL,674,670,4.00,up
16,Czech Republic,CZE,674,678,-4.00,down
17,Cameroon,CMR,672,670,2.00,up
18,Paraguay,PAR,671,678,-7.00,down
19,Sweden,SWE,665,671,-6.00,down
20,Denmark,DEN,657,660,-3.00,
21,Croatia,CRO,655,653,2.00,up
22,Turkey,TUR,654,650,4.00,up
23,Belgium,BEL,653,657,-4.00,down
24,Uruguay,URU,652,660,-8.00,down
25,Slovenia,SVN,649,644,5.00,up
26,Honduras,HON,647,649,-2.00,
27,Nigeria,NGA,644,640,4.00,up
28,Russia,RUS,644,650,-6.00,down
29,Costa Rica,CRC,643,645,-2.00,down
30,IR Iran,IRN,635,634,1.00,up
31,Tunisia,TUN,635,640,-5.00,down
32,Japan,JPN,634,632,2.00,up
33,Norway,NOR,631,637,-6.00,down
34,Saudi Arabia,KSA,627,628,-1.00,
35,Trinidad and Tobago,TRI,624,626,-2.00,
36,Ecuador,ECU,624,624,0.00,
37,South Africa,RSA,623,624,-1.00,
38,Poland,POL,615,620,-5.00,
39,Morocco,MAR,612,615,-3.00,
40,Korea Republic,KOR,603,602,1.00,up
41,Finland,FIN,600,601,-1.00,up
42,Senegal,SEN,599,596,3.00,up
43,Egypt,EGY,598,604,-6.00,down
44,Ukraine,UKR,593,589,4.00,up
45,Chile,CHI,590,594,-4.00,down
46,Côte d'Ivoire,CIV,580,586,-6.00,
47,Peru,PER,578,586,-8.00,
48,Australia,AUS,575,581,-6.00,
49,Slovakia,SVK,574,577,-3.00,
50,China PR,CHN,566,566,0.00,up
51,Israel,ISR,563,570,-7.00,down
52,Ghana,GHA,558,558,0.00,up
53,Greece,GRE,558,562,-4.00,up
54,Bulgaria,BUL,557,564,-7.00,down
55,Scotland,SCO,557,564,-7.00,down
56,Iceland,ISL,553,559,-6.00,
57,Jamaica,JAM,549,556,-7.00,up
58,Angola,ANG,545,552,-7.00,up
59,Georgia,GEO,545,561,-16.00,down
