pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,Brazil,BRA,839,838,1.00,
2,Czech Republic,CZE,771,772,-1.00,
3,France,FRA,768,766,2.00,
4,Spain,ESP,767,757,10.00,
5,Germany,GER,734,735,-1.00,
6,Croatia,CRO,726,727,-1.00,
7,Norway,NOR,716,712,4.00,up
8,Argentina,ARG,713,717,-4.00,down
9,Romania,ROU,713,709,4.00,up
10,Italy,ITA,709,714,-5.00,down
11,Mexico,MEX,709,709,0.00,down
12,England,ENG,688,683,5.00,
13,Portugal,POR,686,671,15.00,
14,Sweden,SWE,677,667,10.00,up
15,Yugoslavia,YUG,669,656,13.00,up
16,Netherlands,NED,664,668,-4.00,down
17,Denmark,DEN,660,661,-1.00,down
18,Paraguay,PAR,647,647,0.00,
19,Russia,RUS,639,642,-3.00,
20,Scotland,SCO,630,606,24.00,up
21,Slovakia,SVK,625,620,5.00,up
22,USA,USA,621,621,0.00,down
23,Chile,CHI,618,618,0.00,up
24,Ukraine,UKR,618,615,3.00,up
25,Austria,AUT,616,615,1.00,up
26,Colombia,COL,616,619,-3.00,down
27,Israel,ISR,614,618,-4.00,down
28,Morocco,MAR,613,620,-7.00,down
29,South Africa,RSA,594,591,3.00,up
30,Greece,GRE,591,568,23.00,up
31,Poland,POL,591,595,-4.00,down
32,Belgium,BEL,584,589,-5.00,
33,Tunisia,TUN,584,593,-9.00,down
34,Zambia,ZAM,581,582,-1.00,down
35,Republic of Ireland,IRL,578,576,2.00,down
36,Bulgaria,BUL,573,570,3.00,
37,Turkey,TUR,568,576,-8.00,down
38,Egypt,EGY,563,565,-2.00,
39,Saudi Arabia,KSA,563,565,-2.00,
40,Korea Republic,KOR,557,559,-2.00,
41,Trinidad and Tobago,TRI,554,554,0.00,up
42,Uruguay,URU,553,557,-4.00,down
43,Peru,PER,545,546,-1.00,up
44,Jamaica,JAM,543,547,-4.00,
45,Lithuania,LTU,540,543,-3.00,up
46,Hungary,HUN,538,547,-9.00,down
47,Iceland,ISL,537,536,1.00,up
48,IR Iran,IRN,537,534,3.00,up
49,Côte d'Ivoire,CIV,530,541,-11.00,down
50,Switzerland,SUI,530,516,14.00,up
51,Japan,JPN,529,533,-4.00,
52,Finland,FIN,523,499,24.00,up
53,Slovenia,SVN,523,522,1.00,down
54,Ghana,GHA,518,543,-25.00,down
55,Angola,ANG,515,507,8.00,up
56,Cameroon,CMR,511,515,-4.00,down
57,Bolivia,BOL,507,514,-7.00,down
58,Kuwait,KUW,501,507,-6.00,down
