pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,Brazil,BRA,59,58,1.00,up
2,Germany,GER,59,59,0.00,down
3,Norway,NOR,57,58,-1.00,
4,Switzerland,SUI,56,56,0.00,up
5,Nigeria,NGA,56,50,6.00,up
6,Denmark,DEN,56,57,-1.00,down
7,Spain,ESP,55,56,-1.00,down
8,Netherlands,NED,55,55,0.00,up
9,Sweden,SWE,55,55,0.00,down
10,Argentina,ARG,54,55,-1.00,down
11,Romania,ROU,53,54,-1.00,down
12,Russia,RUS,52,52,0.00,up
13,Italy,ITA,52,54,-2.00,down
13,Mexico,MEX,52,52,0.00,up
15,France,FRA,51,52,-1.00,
16,England,ENG,51,54,-3.00,down
17,Republic of Ireland,IRL,51,53,-2.00,down
17,Uruguay,URU,51,51,0.00,
19,Zambia,ZAM,50,45,5.00,up
20,Colombia,COL,49,49,0.00,
21,Côte d'Ivoire,CIV,48,44,4.00,up
22,Portugal,POR,48,49,-1.00,down
23,USA,USA,46,47,-1.00,down
24,Egypt,EGY,45,44,1.00,up
25,Bulgaria,BUL,45,45,0.00,down
26,Morocco,MAR,44,44,0.00,up
27,Cameroon,CMR,44,44,0.00,down
28,Poland,POL,44,45,-1.00,down
29,Ghana,GHA,44,41,3.00,up
30,Tunisia,TUN,43,41,2.00,up
31,Scotland,SCO,42,42,0.00,down
32,Wales,WAL,41,44,-3.00,down
33,Belgium,BEL,40,41,-1.00,
34,Saudi Arabia,KSA,39,39,0.00,up
35,Northern Ireland,NIR,39,36,3.00,up
36,Austria,AUT,39,40,-1.00,down
37,Greece,GRE,38,40,-2.00,down
38,Algeria,ALG,37,38,-1.00,down
39,Finland,FIN,37,37,0.00,down
40,Korea Republic,KOR,36,36,0.00,
41,Zimbabwe,ZIM,36,36,0.00,
42,Japan,JPN,36,36,0.00,down
43,Iceland,ISL,35,36,-1.00,
44,Australia,AUS,35,35,0.00,up
45,Ecuador,ECU,34,34,0.00,up
46,Chile,CHI,34,32,2.00,up
47,Bolivia,BOL,34,32,2.00,up
48,Mali,MLI,34,31,3.00,up
49,Costa Rica,CRC,34,33,1.00,down
50,China PR,CHN,33,33,0.00,down
51,Honduras,HON,33,34,-1.00,down
52,Israel,ISR,33,32,1.00,up
53,Hungary,HUN,33,32,1.00,down
54,Slovakia,SVK,32,30,2.00,up
55,Canada,CAN,32,35,-3.00,down
56,United Arab Emirates,UAE,32,33,-1.00,down
57,Turkey,TUR,31,32,-1.00,down
58,Senegal,SEN,31,30,1.00,
59,IR Iran,IRN,30,30,0.00,
