pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,Brazil,BRA,858,859,-1.00,
2,France,FRA,774,772,2.00,up
3,Spain,ESP,774,775,-1.00,
4,Germany,GER,770,764,6.00,up
5,Argentina,ARG,760,781,-21.00,down
6,Mexico,MEX,730,733,-3.00,
7,Turkey,TUR,721,707,14.00,up
8,USA,USA,720,714,6.00,up
9,England,ENG,718,728,-10.00,down
10,Italy,ITA,717,714,3.00,down
11,Portugal,POR,712,728,-16.00,down
12,Netherlands,NED,708,693,15.00,up
13,Denmark,DEN,703,703,0.00,down
14,Republic of Ireland,IRL,701,699,2.00,down
15,Cameroon,CMR,682,682,0.00,up
16,Paraguay,PAR,680,674,6.00,up
17,Czech Republic,CZE,676,664,12.00,up
18,Colombia,COL,675,688,-13.00,down
19,Belgium,BEL,672,677,-5.00,down
20,Yugoslavia,YUG,672,688,-16.00,down
21,Korea Republic,KOR,667,663,4.00,up
22,Sweden,SWE,662,673,-11.00,down
23,Uruguay,URU,655,657,-2.00,up
24,Russia,RUS,652,637,15.00,up
25,Costa Rica,CRC,651,655,-4.00,
26,Romania,ROU,651,645,6.00,up
27,Japan,JPN,648,658,-10.00,down
28,Slovenia,SVN,642,629,13.00,up
29,Croatia,CRO,641,651,-10.00,down
30,Nigeria,NGA,641,640,1.00,down
31,Ecuador,ECU,639,636,3.00,
32,Senegal,SEN,638,638,0.00,down
33,South Africa,RSA,635,634,1.00,down
34,IR Iran,IRN,633,633,0.00,down
35,Poland,POL,626,618,8.00,up
36,Morocco,MAR,620,600,20.00,up
37,Saudi Arabia,KSA,618,620,-2.00,down
38,Norway,NOR,616,621,-5.00,down
39,Tunisia,TUN,609,615,-6.00,
40,Honduras,HON,604,615,-11.00,down
41,Egypt,EGY,594,587,7.00,up
42,Trinidad and Tobago,TRI,580,591,-11.00,
43,Australia,AUS,579,575,4.00,up
44,Finland,FIN,572,600,-28.00,down
45,Slovakia,SVK,563,577,-14.00,
46,Greece,GRE,562,552,10.00,up
47,Ukraine,UKR,559,591,-32.00,down
48,New Zealand,NZL,558,558,0.00,down
49,Côte d'Ivoire,CIV,548,553,-5.00,down
50,Bulgaria,BUL,546,526,20.00,up
51,Iraq,IRQ,545,525,20.00,up
52,Israel,ISR,542,532,10.00,up
53,China PR,CHN,534,546,-12.00,down
54,Iceland,ISL,532,532,0.00,
55,Switzerland,SUI,532,510,22.00,up
56,Austria,AUT,530,522,8.00,up
57,Chile,CHI,529,547,-18.00,down
58,Jamaica,JAM,529,527,2.00,down
59,Peru,PER,529,545,-16.00,down
60,Zimbabwe,ZIM,525,510,15.00,up
61,Ghana,GHA,522,529,-7.00,down
62,Angola,ANG,521,516,5.00,up
63,Scotland,SCO,518,525,-7.00,down
64,Hungary,HUN,517,499,18.00,up
65,Zambia,ZAM,515,510,5.00,up
66,Thailand,THA,512,520,-8.00,down
67,Estonia,EST,507,487,20.00,up
68,Qatar,QAT,506,505,1.00,up
69,United Arab Emirates,UAE,506,526,-20.00,down
70,Canada,CAN,503,505,-2.00,down
71,Georgia,GEO,499,536,-37.00,down
72,Guatemala,GUA,499,508,-9.00,down
73,Congo DR,COD,498,486,12.00,up
74,Algeria,ALG,495,481,14.00,up
75,Burkina Faso,BFA,488,485,3.00,up
76,Wales,WAL,487,445,42.00,up
77,Kuwait,KUW,485,490,-5.00,down
78,Belarus,BLR,483,480,3.00,up
79,Togo,TOG,482,492,-10.00,down
80,Venezuela,VEN,482,492,-10.00,down
81,Bolivia,BOL,480,497,-17.00,down
82,Cyprus,CYP,477,481,-4.00,up
83,Bosnia and Herzegovina,BIH,476,487,-11.00,down
84,Uzbekistan,UZB,475,493,-18.00,down
85,Liberia,LBR,473,482,-9.00,down
86,Cuba,CUB,471,480,-9.00,down
87,Haiti,HAI,469,473,-4.00,down
88,Mali,MLI,467,470,-3.00,down
89,Jordan,JOR,466,421,45.00,up
90,FYR Macedonia,MKD,456,440,16.00,up
91,Kenya,KEN,445,419,26.00,up
92,El Salvador,SLV,443,449,-6.00,down
93,Syria,SYR,443,429,14.00,up
94,Oman,OMA,439,440,-1.00,down
95,Albania,ALB,427,432,-5.00,down
