pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,Brazil,BRA,817,817,0.00,
2,France,FRA,785,786,-1.00,
3,Germany,GER,742,746,-4.00,
4,Italy,ITA,740,743,-3.00,
5,Czech Republic,CZE,736,741,-5.00,
6,Croatia,CRO,730,734,-4.00,
7,Argentina,ARG,729,732,-3.00,
8,Spain,ESP,724,720,4.00,
9,Netherlands,NED,703,709,-6.00,
10,Romania,ROU,701,700,1.00,up
11,England,ENG,695,700,-5.00,down
12,Norway,NOR,690,685,5.00,
13,Mexico,MEX,679,684,-5.00,
14,Sweden,SWE,673,677,-4.00,
15,Portugal,POR,670,667,3.00,
16,Yugoslavia,YUG,647,650,-3.00,
17,Austria,AUT,642,633,9.00,up
18,Denmark,DEN,634,636,-2.00,down
19,Morocco,MAR,631,624,7.00,
20,Paraguay,PAR,614,609,5.00,
21,Scotland,SCO,603,592,11.00,up
22,Ukraine,UKR,603,604,-1.00,
23,Chile,CHI,600,605,-5.00,down
24,USA,USA,596,600,-4.00,
25,Slovakia,SVK,596,598,-2.00,up
26,South Africa,RSA,596,596,0.00,up
27,Belgium,BEL,593,599,-6.00,down
28,Tunisia,TUN,591,591,0.00,up
29,Poland,POL,590,583,7.00,up
30,Bulgaria,BUL,589,601,-12.00,down
31,Colombia,COL,586,583,3.00,down
32,Israel,ISR,583,583,0.00,down
33,Russia,RUS,568,577,-9.00,
34,Korea Republic,KOR,566,566,0.00,up
35,Egypt,EGY,565,570,-5.00,down
36,Zambia,ZAM,564,565,-1.00,up
37,Greece,GRE,562,568,-6.00,down
38,Republic of Ireland,IRL,557,540,17.00,up
39,Saudi Arabia,KSA,557,559,-2.00,down
40,Jamaica,JAM,555,557,-2.00,down
41,Japan,JPN,550,557,-7.00,down
42,Turkey,TUR,540,547,-7.00,down
43,Cameroon,CMR,540,541,-1.00,down
44,Hungary,HUN,540,540,0.00,up
45,Côte d'Ivoire,CIV,538,541,-3.00,down
46,Ghana,GHA,538,540,-2.00,down
47,IR Iran,IRN,530,531,-1.00,
48,Iceland,ISL,525,519,6.00,
49,Kuwait,KUW,517,519,-2.00,
50,Bolivia,BOL,515,512,3.00,up
51,Switzerland,SUI,515,513,2.00,
52,Lithuania,LTU,510,516,-6.00,down
53,China PR,CHN,507,509,-2.00,up
54,Australia,AUS,505,509,-4.00,down
55,Ecuador,ECU,503,509,-6.00,
56,Georgia,GEO,501,505,-4.00,
57,Finland,FIN,501,504,-3.00,
58,Zaire,ZAI,498,501,-3.00,
59,Angola,ANG,497,492,5.00,up
60,United Arab Emirates,UAE,496,499,-3.00,down
61,Nigeria,NGA,489,489,0.00,
62,Cyprus,CYP,486,487,-1.00,
63,Latvia,LVA,482,476,6.00,up
64,FYR Macedonia,MKD,478,483,-5.00,down
65,Costa Rica,CRC,475,477,-2.00,down
66,Peru,PER,470,477,-7.00,down
67,Uruguay,URU,461,468,-7.00,
68,Algeria,ALG,456,460,-4.00,
69,Northern Ireland,NIR,455,459,-4.00,
70,Honduras,HON,454,458,-4.00,
71,Trinidad and Tobago,TRI,454,449,5.00,up
