pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,France,FRA,812,812,0.00,
2,Argentina,ARG,801,802,-1.00,
3,Brazil,BRA,793,793,0.00,
4,Portugal,POR,741,741,0.00,
5,Colombia,COL,739,739,0.00,
6,Italy,ITA,734,734,0.00,
7,Spain,ESP,730,730,0.00,
8,Netherlands,NED,722,722,0.00,
9,Mexico,MEX,714,714,0.00,
10,England,ENG,712,712,0.00,
11,Yugoslavia,YUG,710,710,0.00,
12,Germany,GER,707,707,0.00,
13,Paraguay,PAR,691,691,0.00,
14,Czech Republic,CZE,689,689,0.00,
15,Romania,ROU,686,688,-2.00,
16,Sweden,SWE,676,676,0.00,
17,Denmark,DEN,672,672,0.00,up
18,Republic of Ireland,IRL,672,672,0.00,down
19,Croatia,CRO,668,668,0.00,
20,Belgium,BEL,666,666,0.00,
21,Russia,RUS,665,665,0.00,
22,Uruguay,URU,664,664,0.00,
23,Turkey,TUR,663,663,0.00,
24,USA,USA,662,662,0.00,
25,Honduras,HON,650,650,0.00,up
26,Norway,NOR,650,650,0.00,
27,Slovenia,SVN,650,650,0.00,down
28,Tunisia,TUN,649,648,1.00,
29,IR Iran,IRN,641,642,-1.00,
30,Costa Rica,CRC,635,635,0.00,
31,Poland,POL,629,629,0.00,up
32,Saudi Arabia,KSA,629,632,-3.00,down
33,South Africa,RSA,629,626,3.00,up
34,Trinidad and Tobago,TRI,629,630,-1.00,down
35,Japan,JPN,626,626,0.00,down
36,Morocco,MAR,619,623,-4.00,
37,Cameroon,CMR,614,609,5.00,up
38,Ecuador,ECU,613,613,0.00,down
39,Chile,CHI,604,604,0.00,
40,Nigeria,NGA,604,604,0.00,
41,Egypt,EGY,601,602,-1.00,
42,Korea Republic,KOR,599,599,0.00,
43,Peru,PER,598,598,0.00,
44,Côte d'Ivoire,CIV,596,596,0.00,
45,Ukraine,UKR,593,593,0.00,
46,Finland,FIN,590,588,2.00,
47,Slovakia,SVK,588,588,0.00,
48,Australia,AUS,586,586,0.00,
49,Israel,ISR,583,583,0.00,
50,Scotland,SCO,577,577,0.00,
51,Bulgaria,BUL,576,576,0.00,
52,Iceland,ISL,569,569,0.00,
53,Jamaica,JAM,567,567,0.00,
54,Angola,ANG,566,564,2.00,up
55,China PR,CHN,565,565,0.00,down
56,Austria,AUT,558,558,0.00,
57,Greece,GRE,556,556,0.00,
58,Georgia,GEO,552,552,0.00,
59,Guatemala,GUA,550,536,14.00,up
60,United Arab Emirates,UAE,550,549,1.00,
61,Ghana,GHA,549,551,-2.00,down
62,Thailand,THA,544,544,0.00,down
63,Zambia,ZAM,543,540,3.00,up
64,Uzbekistan,UZB,542,542,0.00,down
65,Switzerland,SUI,540,540,0.00,down
66,Zimbabwe,ZIM,540,533,7.00,up
67,Hungary,HUN,537,537,0.00,down
68,Senegal,SEN,536,539,-3.00,down
69,Togo,TOG,525,522,3.00,up
70,Bolivia,BOL,522,522,0.00,
71,Bosnia and Herzegovina,BIH,522,522,0.00,down
72,Iraq,IRQ,515,515,0.00,
73,Liberia,LBR,511,515,-4.00,
74,Algeria,ALG,511,510,1.00,up
75,Cuba,CUB,509,509,0.00,up
76,Kuwait,KUW,509,512,-3.00,down
77,Congo DR,COD,508,509,-1.00,
78,Burkina Faso,BFA,506,502,4.00,
79,Cyprus,CYP,500,500,0.00,
80,Qatar,QAT,497,497,0.00,
81,Venezuela,VEN,493,493,0.00,
82,Haiti,HAI,491,492,-1.00,
83,New Zealand,NZL,477,477,0.00,up
84,Estonia,EST,476,477,-1.00,down
85,Belarus,BLR,474,474,0.00,
