pos,team,iso-alfa-3,total_points,previous_points,variation,positions
1,Brazil,BRA,830,833,-3.00,
2,Czech Republic,CZE,758,763,-5.00,
3,France,FRA,751,754,-3.00,
4,Spain,ESP,736,743,-7.00,
5,Argentina,ARG,728,720,8.00,up
6,Germany,GER,717,725,-8.00,down
7,Croatia,CRO,708,703,5.00,up
8,Mexico,MEX,704,704,0.00,
9,Norway,NOR,704,710,-6.00,down
10,Romania,ROU,701,704,-3.00,down
11,Yugoslavia,YUG,693,695,-2.00,
12,England,ENG,678,682,-4.00,up
13,Denmark,DEN,673,683,-10.00,down
14,Italy,ITA,668,672,-4.00,
15,Portugal,POR,655,662,-7.00,
16,Sweden,SWE,651,654,-3.00,
17,Paraguay,PAR,647,638,9.00,up
18,Colombia,COL,645,646,-1.00,down
19,USA,USA,635,638,-3.00,down
20,South Africa,RSA,633,624,9.00,up
21,Netherlands,NED,629,633,-4.00,down
22,Chile,CHI,626,626,0.00,up
23,Russia,RUS,626,630,-4.00,down
24,Scotland,SCO,622,631,-9.00,down
25,Morocco,MAR,613,610,3.00,up
26,Slovakia,SVK,609,616,-7.00,down
27,Tunisia,TUN,606,605,1.00,
28,Ukraine,UKR,600,598,2.00,up
29,Israel,ISR,595,601,-6.00,down
30,Belgium,BEL,594,584,10.00,up
31,Greece,GRE,590,585,5.00,up
32,Egypt,EGY,586,574,12.00,up
33,Austria,AUT,585,592,-7.00,down
34,Turkey,TUR,578,586,-8.00,down
35,Poland,POL,574,579,-5.00,down
36,Peru,PER,565,561,4.00,up
37,Zambia,ZAM,565,565,0.00,up
38,Cameroon,CMR,564,576,-12.00,down
39,Republic of Ireland,IRL,563,575,-12.00,down
40,Korea Republic,KOR,560,548,12.00,up
41,Trinidad and Tobago,TRI,559,555,4.00,
42,IR Iran,IRN,557,544,13.00,up
43,Bulgaria,BUL,550,555,-5.00,down
44,Uruguay,URU,550,553,-3.00,down
45,Slovenia,SVN,545,546,-1.00,down
46,Saudi Arabia,KSA,542,546,-4.00,down
47,Côte d'Ivoire,CIV,532,536,-4.00,
48,Ghana,GHA,532,519,13.00,up
49,Finland,FIN,531,531,0.00,
50,Lithuania,LTU,529,523,6.00,up
51,Iceland,ISL,528,532,-4.00,down
52,Nigeria,NGA,526,528,-2.00,
53,Angola,ANG,525,508,17.00,up
54,Hungary,HUN,524,526,-2.00,down
55,Jamaica,JAM,523,530,-7.00,down
56,Japan,JPN,523,530,-7.00,down
57,Switzerland,SUI,520,523,-3.00,down
58,United Arab Emirates,UAE,520,522,-2.00,down
59,Uzbekistan,UZB,517,519,-2.00,down
60,Thailand,THA,515,508,7.00,
61,Cyprus,CYP,504,509,-5.00,down
62,China PR,CHN,503,504,-1.00,
63,Canada,CAN,502,501,1.00,
64,Georgia,GEO,502,500,2.00,
65,Honduras,HON,494,490,4.00,up
66,Congo DR,COD,492,487,5.00,up
67,Bolivia,BOL,490,486,4.00,up
68,Kuwait,KUW,490,496,-6.00,down
69,Costa Rica,CRC,487,487,0.00,down
70,Zimbabwe,ZIM,482,472,10.00,up
71,Ecuador,ECU,475,474,1.00,
72,Latvia,LVA,473,479,-6.00,down
73,FYR Macedonia,MKD,472,463,9.00,
74,Guatemala,GUA,460,460,0.00,
75,Cuba,CUB,457,458,-1.00,
76,Bosnia and Herzegovina,BIH,454,455,-1.00,
77,Senegal,SEN,454,450,4.00,up
78,Algeria,ALG,453,439,14.00,up
79,Burkina Faso,BFA,451,449,2.00,up
80,Estonia,EST,451,455,-4.00,down
81,Gabon,GAB,446,450,-4.00,down
82,Haiti,HAI,445,431,14.00,up
83,Mali,MLI,445,447,-2.00,down
